資料区分,都道府県コード,警察署等コード,本票番号,事故内容,死者数,負傷者数,路線コード,上下線,地点コード,市区町村コード,発生日時　　年,発生日時　　月,発生日時　　日,発生日時　　時,発生日時　　分,昼夜,天候,地形,路面状態,道路形状,環状交差点の直径,信号機,一時停止規制　標識（当事者A）,一時停止規制　表示（当事者A）,一時停止規制　標識（当事者B）,一時停止規制　表示（当事者B）,車道幅員,道路線形,衝突地点,ゾーン規制,中央分離帯施設等,歩車道区分,事故類型,年齢（当事者A）,年齢（当事者B）,当事者種別（当事者A）,当事者種別（当事者B）,用途別（当事者A）,用途別（当事者B）,車両形状（当事者A）,車両形状（当事者B）,速度規制（指定のみ）（当事者A）,速度規制（指定のみ）（当事者B）,車両の衝突部位（当事者A）,車両の衝突部位（当事者B）,車両の損壊程度（当事者A）,車両の損壊程度（当事者B）,エアバッグの装備（当事者A）,エアバッグの装備（当事者B）,サイドエアバッグの装備（当事者A）,サイドエアバッグの装備（当事者B）,人身損傷程度（当事者A）,人身損傷程度（当事者B）,地点　緯度（北緯）,地点　経度（東経）,曜日(発生年月日),祝日(発生年月日)
1,52,109,0086,2,000,001,37000,0,0000,207,2019,09,28,08,55,12,1,3,1,07,00,1,00,23,00,23,03,9,01,70,4,2,21,65,35,03,04,31,31,01,01,10,10,30,10,3,3,2,1,2,2,2,4,355653695,1361411976,7,3
1,52,109,0087,2,000,002,04170,0,0000,207,2019,09,21,15,11,12,3,2,2,07,00,1,00,23,00,23,04,9,01,70,4,2,21,35,65,03,04,31,31,01,01,04,04,30,10,3,3,2,2,2,2,2,4,355716484,1361102942,7,3
1,52,109,0088,2,000,001,37000,0,0000,207,2019,09,24,06,15,11,3,2,2,07,00,1,00,23,00,23,04,9,01,70,4,2,21,65,35,04,04,31,31,01,01,04,04,10,30,3,3,2,2,2,2,4,2,355715713,1361033324,3,3
1,52,109,0089,2,000,001,03650,0,0000,423,2019,09,18,14,24,12,1,3,1,01,00,7,01,22,09,22,15,9,30,70,4,2,21,25,75,03,14,31,31,01,11,10,03,40,10,3,3,2,2,2,2,4,2,355528372,1360635897,4,3
1,52,109,0090,2,000,001,37000,0,0000,207,2019,09,22,18,07,21,3,2,2,01,00,7,01,22,09,22,15,9,30,70,4,4,21,01,45,03,03,31,31,01,01,10,10,10,80,2,2,1,1,2,2,4,2,355629351,1361140540,1,2
1,52,109,0091,2,000,001,99000,0,0000,423,2019,09,02,12,19,12,1,2,1,00,00,7,00,23,00,23,00,0,20,70,0,4,21,55,65,14,36,31,31,11,00,10,10,50,20,3,3,2,0,2,0,4,2,355619993,1355941442,2,3
1,52,109,0092,2,000,001,00080,1,4185,207,2019,10,07,09,52,12,1,3,1,01,00,1,09,22,09,22,17,9,30,70,5,2,21,25,55,17,03,31,31,11,01,10,10,40,10,3,2,2,2,2,2,4,2,355907204,1361151969,2,3
1,52,109,0093,2,000,001,37000,0,0000,207,2019,09,18,13,45,12,1,2,1,01,00,7,04,22,09,22,15,9,30,70,4,3,21,75,01,03,14,31,31,01,11,10,10,10,80,3,3,2,2,2,2,4,2,355642438,1361113803,4,3
1,52,109,0094,2,000,001,00080,1,4220,207,2019,10,16,23,18,22,2,3,1,01,00,1,09,22,09,22,19,9,30,70,5,2,21,25,01,03,04,31,31,01,01,10,10,40,10,3,3,2,1,1,2,2,4,355721650,1361118992,4,3
1,52,111,0053,2,000,001,00080,1,4496,404,2019,08,13,10,29,12,1,3,1,14,00,7,00,23,00,23,04,7,01,70,4,4,21,35,35,12,51,01,00,11,00,04,00,40,24,3,3,2,0,2,0,4,2,354558870,1360620079,3,3
1,52,111,0054,2,000,001,37000,0,0000,209,2019,10,06,19,22,22,1,3,1,01,00,2,01,22,09,22,14,9,30,70,4,2,21,25,01,03,04,31,31,01,01,10,04,80,56,3,3,1,1,2,2,4,2,355513074,1360918722,1,3
1,52,111,0055,2,000,001,37000,0,0000,209,2019,09,15,09,20,12,1,3,1,01,00,7,09,22,09,22,14,9,30,70,4,2,21,65,75,04,51,31,00,01,00,04,00,40,10,3,3,2,0,2,0,4,2,355555227,1360844401,1,2
1,52,111,0056,2,000,001,10340,0,0000,209,2019,09,14,23,23,22,1,2,1,14,00,7,00,23,00,23,04,9,01,70,4,2,01,45,45,04,61,31,00,01,00,04,00,20,00,3,0,2,0,2,0,4,2,355312219,1360926558,7,3
1,52,111,0057,2,000,001,10070,0,0000,209,2019,10,10,12,50,12,1,3,1,11,00,7,00,23,00,23,03,9,01,70,4,2,21,55,55,13,51,31,00,11,00,03,00,80,20,3,1,2,0,2,0,4,2,355519705,1361943436,5,3
1,52,111,0058,2,000,001,10340,0,0000,209,2019,10,23,09,15,12,1,2,1,00,00,7,00,23,00,23,00,0,20,70,0,4,41,75,00,51,75,00,00,00,00,00,00,00,00,4,0,0,0,0,0,2,0,355530122,1360936673,4,3
1,52,111,0059,2,000,001,00080,1,0442,404,2019,09,07,10,19,12,1,3,1,14,00,7,00,23,00,23,03,8,01,70,4,2,21,01,45,13,04,31,31,11,01,04,04,10,30,3,3,2,2,2,2,4,2,354856781,1360605971,7,3
1,52,112,0089,2,000,001,21500,0,0000,202,2019,09,20,16,35,12,1,2,1,07,00,1,00,23,00,23,03,9,01,70,4,2,21,25,75,03,14,31,31,01,11,03,03,10,30,3,3,2,2,2,2,4,2,353735255,1360238581,6,3
1,52,112,0090,2,000,001,37000,0,0000,202,2019,09,10,08,14,12,1,2,1,01,00,7,09,22,01,21,14,9,30,70,5,4,21,25,01,04,51,31,00,01,00,10,00,10,40,3,3,2,0,2,0,4,2,353840780,1360305807,3,3
1,52,112,0091,2,000,001,00080,2,4657,202,2019,09,18,16,13,12,1,3,1,14,00,7,00,23,00,23,03,9,01,70,4,1,21,01,25,04,14,31,31,01,11,04,04,10,30,3,3,2,2,2,2,4,4,353828057,1360415719,4,3
1,52,112,0092,2,000,001,37000,0,0000,202,2019,09,21,13,49,12,2,2,1,01,00,7,09,22,01,22,15,9,30,01,4,4,21,65,01,03,51,31,00,01,00,02,00,80,12,3,3,2,0,2,0,4,2,353833695,1360336714,7,3
1,52,112,0093,2,000,001,99000,0,0000,202,2019,09,26,05,46,11,1,3,1,00,00,7,00,23,00,23,00,0,20,70,0,4,21,01,55,03,13,31,31,01,11,10,10,10,60,3,3,2,2,2,2,2,4,354101867,1360511819,5,3
1,52,112,0094,2,000,001,99000,0,0000,202,2019,08,29,10,50,12,1,3,1,00,00,7,00,23,00,23,00,0,20,70,0,4,01,35,35,03,61,31,00,01,00,10,00,70,00,3,0,2,0,2,0,4,2,353843408,1360152193,5,3
1,52,112,0095,2,000,001,37000,0,0000,202,2019,09,24,15,50,12,3,3,2,01,00,1,09,22,09,22,18,9,30,70,4,2,21,25,35,03,14,31,31,01,11,03,03,80,10,3,3,2,2,2,2,4,2,353901480,1360350243,3,3
1,52,112,0096,2,000,002,00080,2,4750,202,2019,10,04,15,40,12,1,3,1,14,00,7,00,23,00,23,03,9,01,70,4,3,21,25,45,11,03,01,31,11,01,04,04,00,10,4,2,2,2,2,2,4,2,353524658,1360726809,6,3
1,52,112,0097,2,000,001,37000,0,0000,202,2019,10,10,08,46,12,1,3,1,01,00,7,09,22,09,22,14,9,30,70,4,4,21,35,55,03,03,31,31,01,01,10,10,50,20,3,3,2,2,2,2,4,2,353753013,1360227792,5,3
1,52,112,0098,2,000,001,00080,2,4654,202,2019,10,09,10,56,12,1,3,1,14,00,7,00,23,00,23,03,9,01,70,1,1,21,01,75,12,03,31,31,11,01,10,10,10,10,3,2,2,2,2,2,2,4,353832713,1360504419,4,3
1,52,112,0099,2,000,001,21310,0,0000,202,2019,10,29,17,37,21,2,2,1,01,00,1,09,22,09,22,15,9,30,70,4,2,21,35,45,03,51,31,00,01,00,03,00,10,12,2,3,2,0,2,0,4,2,353739124,1360256930,3,3
1,52,113,0049,2,000,002,21460,0,0000,483,2019,08,08,10,13,12,1,3,1,01,00,7,09,22,09,22,15,9,30,70,4,3,21,35,35,04,04,31,31,01,01,10,10,80,50,2,2,2,1,2,2,4,2,352737796,1353653826,5,3
1,52,113,0050,2,000,002,00270,1,6290,481,2019,08,11,11,05,12,1,2,1,07,00,7,00,23,00,23,04,9,01,70,4,2,21,25,45,04,04,31,31,01,01,04,04,10,30,3,3,2,2,2,2,4,2,352921788,1353451107,1,1
1,52,113,0051,2,000,001,01620,0,0000,204,2019,09,04,17,49,13,3,2,2,07,00,1,00,23,00,23,03,8,01,70,4,2,21,35,35,04,14,31,31,01,11,03,03,10,30,3,3,2,2,2,2,4,2,353013752,1354450088,4,3
1,52,113,0052,2,000,001,10230,0,0000,204,2019,09,10,15,47,12,1,3,1,01,00,7,09,22,09,22,14,9,30,70,4,2,21,35,75,04,14,31,31,01,11,03,10,50,80,3,3,2,2,2,2,2,4,352812109,1354743517,3,3
1,52,113,0053,2,000,001,10280,0,0000,481,2019,09,22,16,21,12,3,3,1,13,00,7,00,23,00,23,03,3,01,70,4,4,21,35,75,03,14,01,31,01,11,03,03,50,50,3,2,2,1,2,2,2,4,353111408,1352759364,1,2
1,52,113,0054,2,000,001,99000,0,0000,204,2019,09,10,13,10,12,1,3,1,00,00,7,00,23,00,23,00,0,20,70,0,4,01,65,65,14,61,31,00,11,00,01,00,00,00,4,0,2,0,2,0,4,2,352928276,1354932014,3,3
1,52,113,0055,2,000,001,37000,0,0000,204,2019,09,03,11,16,12,1,2,1,01,00,7,09,22,01,22,14,9,30,70,4,2,21,35,75,03,51,31,00,01,00,10,00,10,20,3,3,2,0,2,0,4,2,352946603,1354459399,3,3
1,52,113,0056,2,000,001,00270,2,0000,481,2019,10,03,19,10,22,2,3,2,14,00,7,00,23,00,23,03,9,01,70,4,2,21,25,55,03,03,31,31,01,01,04,04,10,30,3,2,2,2,2,2,4,2,352905815,1353343239,5,3
1,52,114,0110,2,000,001,21540,0,0000,201,2019,08,01,07,00,12,1,1,1,07,00,1,00,23,00,23,04,9,01,70,4,2,21,45,75,03,03,31,31,01,01,04,04,10,30,3,3,2,2,2,2,4,2,360226311,1361251441,5,3
1,52,114,0111,2,000,001,37000,0,0000,201,2019,09,17,16,40,12,1,2,1,01,00,7,09,22,00,23,14,9,30,70,4,2,01,01,01,03,61,31,00,01,00,03,00,10,00,3,0,2,0,2,0,4,2,360330815,1361121860,3,3
1,52,114,0112,2,000,001,21540,0,0000,201,2019,09,23,09,55,12,2,2,1,14,00,7,00,23,00,23,04,9,01,70,4,2,21,45,25,03,04,31,31,01,01,04,04,30,10,3,3,2,2,2,2,2,4,360256261,1361254748,2,1
1,52,114,0113,2,000,001,37000,0,0000,201,2019,10,03,13,20,12,1,1,1,07,00,7,00,23,00,23,03,9,01,70,4,2,21,35,55,04,14,31,31,01,11,03,03,30,10,3,3,2,2,2,2,2,4,360335676,1361107626,5,3
1,52,114,0114,2,000,001,37000,0,0000,201,2019,09,10,09,09,12,1,3,1,14,00,7,00,23,00,23,03,9,01,70,5,4,21,35,25,03,03,31,31,01,01,10,10,10,10,3,3,2,2,2,2,4,2,360105750,1360642729,3,3
1,52,114,0115,2,000,001,37000,0,0000,201,2019,09,25,07,22,12,1,1,1,01,00,7,09,22,09,22,15,9,30,70,4,2,21,45,01,04,51,31,00,01,00,10,00,10,20,3,3,2,0,2,0,4,2,360225335,1361312142,4,3
1,52,114,0116,2,000,001,37000,0,0000,201,2019,08,20,16,40,12,1,2,1,01,00,7,09,22,09,22,15,9,30,70,5,3,21,45,75,03,51,31,00,01,00,01,00,20,40,3,3,2,0,2,0,4,2,360238577,1361353521,3,3
1,52,114,0117,2,000,001,21540,0,0000,201,2019,10,21,14,30,12,2,2,1,14,00,7,00,23,00,23,04,9,01,70,4,2,21,35,55,03,04,31,31,01,01,04,04,30,10,3,3,2,2,2,2,2,4,360236889,1361254738,2,2
1,52,114,0118,2,000,001,10380,0,0000,201,2019,09,27,08,05,12,1,2,1,01,00,7,09,22,09,22,14,9,30,70,4,2,21,45,75,03,04,31,31,01,01,03,10,10,20,2,2,1,1,2,2,2,4,360017702,1361128806,6,3
1,52,114,0119,2,000,001,21540,0,0000,201,2019,10,27,16,20,13,2,2,1,14,00,7,00,23,00,23,05,9,01,70,4,2,21,01,00,51,00,00,00,00,00,00,00,20,00,3,0,0,0,0,0,2,0,360151214,1361246065,1,3
1,52,114,0120,2,000,001,21540,0,0000,201,2019,10,21,11,55,12,1,2,1,14,00,7,00,23,00,23,04,9,01,70,4,2,21,75,35,03,03,31,31,01,01,04,04,30,10,3,3,2,2,2,2,4,2,360229091,1361252107,2,2
1,52,059,0027,2,000,003,43020,2,1017,201,2019,11,03,16,45,13,1,3,1,14,00,7,00,23,00,23,04,9,01,70,1,4,21,55,65,03,04,31,31,01,01,10,10,10,30,3,3,1,2,2,2,4,2,360411594,1361631498,1,1
1,52,059,0028,2,000,001,43020,2,0721,404,2019,10,19,12,10,12,3,3,2,14,00,7,00,23,00,23,05,9,20,70,1,3,21,01,25,03,03,31,31,01,01,07,07,40,50,1,2,2,2,2,2,4,2,354945449,1361203858,7,3
1,52,059,0029,2,000,001,43010,1,0613,404,2019,11,08,23,23,22,1,3,1,14,00,7,00,23,00,23,04,7,01,70,1,3,21,35,25,11,03,01,31,11,01,07,07,60,80,3,3,2,2,2,2,4,2,354516061,1360901247,6,3
1,52,101,0344,2,000,001,37000,0,0000,201,2019,10,04,19,20,22,3,2,2,14,00,7,00,23,00,23,03,9,01,70,4,2,21,35,45,03,03,31,31,01,01,10,10,80,20,3,3,2,2,2,2,4,2,360418422,1361439705,6,3
1,52,101,0345,2,000,001,00080,0,0000,201,2019,11,01,13,38,12,1,2,1,12,00,7,00,23,00,23,05,9,01,70,1,4,21,25,25,04,14,31,31,01,11,10,10,10,30,2,2,1,2,2,2,4,2,360427028,1361438156,6,3
1,52,101,0346,2,000,001,37000,0,0000,322,2019,11,06,11,35,12,1,3,1,14,00,7,00,23,00,23,02,9,01,70,5,4,21,65,45,04,04,31,31,01,01,10,10,30,10,3,3,2,2,2,2,4,2,360405475,1362439682,4,3
1,52,101,0347,2,000,001,37000,0,0000,201,2019,10,11,22,05,22,1,2,1,01,00,7,01,21,09,22,15,9,30,70,4,4,21,01,25,03,03,31,31,01,01,10,03,10,40,3,3,2,2,2,2,4,2,360517840,1361402331,6,3
1,52,101,0348,2,000,001,37000,0,0000,201,2019,10,17,16,25,13,1,1,1,01,00,7,09,22,01,21,15,9,30,70,4,3,21,55,01,04,51,31,00,01,00,10,00,80,10,3,3,2,0,2,0,4,2,360407233,1361340447,5,3
1,52,101,0349,2,000,003,20790,0,0000,201,2019,11,09,22,15,22,2,3,1,12,00,7,00,23,00,23,03,7,01,70,4,2,21,65,01,03,04,31,31,01,01,04,04,50,50,2,2,2,2,2,2,4,2,360556055,1361637358,7,3
1,52,101,0350,2,000,001,20180,0,0000,322,2019,10,22,14,40,12,1,3,1,01,00,7,09,22,09,22,15,9,30,70,4,2,21,01,01,03,04,31,31,01,01,03,03,50,40,3,3,2,2,2,2,4,2,360443826,1361745613,3,1
1,52,101,0351,2,000,001,37000,0,0000,201,2019,10,09,17,42,21,2,1,1,01,00,7,09,22,01,22,15,9,30,70,4,3,21,25,45,03,04,31,31,01,01,02,10,20,80,3,3,2,2,2,2,2,4,360410101,1361351152,4,3
1,52,101,0352,2,000,001,37000,0,0000,201,2019,11,14,22,10,22,3,2,2,14,00,7,00,23,00,23,04,9,01,70,4,2,21,55,35,03,51,31,00,01,00,10,00,10,20,3,3,2,0,2,0,4,2,360351023,1361334883,5,3
1,52,101,0353,2,000,001,10350,0,0000,201,2019,11,10,12,55,12,2,2,1,01,00,1,09,22,00,23,15,9,30,70,4,2,01,65,75,04,61,31,00,01,00,04,00,10,00,3,0,2,0,2,0,4,2,360705211,1361309943,1,3
1,52,101,0354,2,000,001,04160,0,0000,322,2019,10,10,18,00,21,1,3,1,01,00,7,09,22,00,23,15,9,30,70,4,3,01,55,75,04,61,31,00,01,00,04,00,80,00,3,0,2,0,2,0,4,2,360551377,1361941213,5,3
1,52,101,0355,2,000,001,37000,0,0000,201,2019,11,15,16,30,13,1,2,1,07,00,7,00,23,00,23,03,9,01,70,4,3,21,35,45,03,03,31,31,01,01,02,02,80,30,3,3,2,2,2,2,4,2,360508847,1361234032,6,3
1,52,101,0356,2,000,001,37000,0,0000,201,2019,11,01,09,45,12,1,2,1,01,00,7,01,21,09,22,15,9,30,70,4,2,21,65,25,03,04,31,31,01,01,03,03,18,14,2,2,1,1,2,2,4,2,360530787,1361250090,6,3
1,52,101,0357,2,000,001,20180,0,0000,201,2019,11,13,13,32,12,1,3,1,01,00,7,01,21,09,22,15,9,30,70,4,2,21,55,45,03,03,31,31,01,01,10,03,10,20,3,3,2,2,2,2,4,2,360245488,1361538647,4,3
1,52,101,0358,2,000,001,37000,0,0000,201,2019,11,24,15,20,12,2,2,1,14,00,7,00,23,00,23,03,9,01,70,4,2,21,35,45,04,04,31,31,01,01,10,03,10,40,3,3,2,2,2,2,4,2,360504937,1361316061,1,3
1,52,101,0359,2,000,001,37000,0,0000,201,2019,11,16,16,17,13,2,2,1,01,00,7,04,22,04,22,15,9,30,70,4,2,21,75,35,11,03,31,31,11,01,10,10,80,30,3,3,2,2,2,2,4,2,360554541,1361229428,7,3
1,52,101,0360,2,000,001,37000,0,0000,201,2019,11,15,07,15,11,1,3,2,01,00,1,09,22,09,22,15,9,30,70,4,2,21,45,01,03,04,31,31,01,01,03,03,20,10,2,3,2,2,2,2,4,2,360440984,1361342949,6,3
1,52,101,0361,2,000,002,37000,0,0000,201,2019,10,24,09,00,12,2,2,2,14,00,7,00,23,00,23,03,9,01,70,5,4,21,01,25,04,04,31,31,01,01,10,10,30,10,3,3,2,2,2,2,4,2,360305306,1361451422,5,3
1,52,101,0362,2,000,001,00080,2,4090,201,2019,11,01,12,51,12,1,3,1,14,00,7,00,23,00,23,05,9,01,70,1,2,21,55,35,03,04,31,31,01,01,10,10,10,30,3,3,2,2,2,2,4,2,360339081,1361430924,6,3
1,52,101,0363,2,000,001,04160,0,0000,201,2019,11,11,13,05,12,2,2,1,07,00,1,00,23,00,23,05,9,01,70,4,2,21,55,65,03,03,31,31,01,01,04,04,10,30,3,3,2,2,2,2,4,2,360506962,1361435399,2,3
1,52,101,0373,2,000,001,37000,0,0000,201,2019,11,13,09,50,12,1,2,1,01,00,7,09,22,01,21,14,9,30,70,4,2,21,75,55,03,51,31,00,01,00,03,00,50,10,3,3,2,0,2,0,4,2,360313929,1361423837,4,3
1,52,103,0016,2,000,001,01580,0,0000,205,2019,11,03,15,27,12,2,3,1,14,00,7,00,23,00,23,05,9,01,70,4,2,21,25,55,04,31,31,31,01,00,04,04,30,10,3,3,2,0,2,0,2,4,355914609,1362829608,1,1
1,52,103,0017,2,000,002,37000,0,0000,205,2019,11,03,08,46,12,1,2,1,01,00,1,09,22,09,22,15,9,30,70,4,2,21,55,25,03,03,31,31,01,01,03,03,20,10,3,3,2,2,2,2,4,2,355842931,1362945813,1,1
1,52,104,0012,2,000,001,99000,0,0000,206,2019,11,09,13,52,12,1,3,1,00,00,7,00,23,00,23,00,0,20,70,0,4,21,55,45,03,04,31,31,01,01,10,10,50,70,3,3,2,2,2,2,2,4,360548229,1363219026,7,3
1,52,105,0099,2,000,001,10130,0,0000,210,2019,10,29,15,39,12,1,3,1,14,00,7,00,23,00,23,03,9,01,70,4,3,01,65,65,04,61,31,00,01,00,10,00,30,00,4,0,2,0,2,0,4,2,360938683,1361620650,3,3
1,52,105,0100,2,000,001,37000,0,0000,210,2019,10,15,07,46,12,1,2,1,14,00,1,00,23,00,23,03,9,01,70,4,3,21,65,25,03,03,31,31,01,01,03,03,10,30,3,3,2,2,2,2,4,2,360725724,1361457538,3,3
1,52,105,0101,2,000,001,37000,0,0000,210,2019,10,27,10,20,12,2,3,1,07,00,1,00,23,00,23,03,9,01,70,4,2,21,55,75,03,04,31,31,01,01,03,03,30,10,3,3,2,2,2,2,2,4,360910624,1361555982,1,3
1,52,105,0102,2,000,001,10010,0,0000,210,2019,10,03,05,56,11,1,2,1,01,00,3,09,22,09,22,15,9,30,70,5,2,21,65,55,03,04,31,31,01,01,03,04,50,10,2,2,2,1,2,2,4,2,361007453,1361159854,5,3
1,52,105,0103,2,000,002,10350,0,0000,210,2019,10,20,13,08,12,1,2,1,14,00,7,00,23,00,23,04,9,01,70,4,2,21,25,65,03,04,31,31,01,01,10,10,30,10,3,3,2,2,2,2,2,4,360922890,1361310469,1,3
1,52,105,0104,2,000,001,37000,0,0000,210,2019,10,18,23,21,22,2,2,2,01,00,3,09,22,09,22,15,9,30,70,4,3,21,45,55,04,04,31,31,01,01,03,03,20,10,2,2,2,1,2,2,4,4,360940022,1361410070,6,3
1,52,105,0105,2,000,001,00080,2,0000,210,2019,11,12,07,15,11,1,2,2,14,00,1,00,23,00,23,05,9,01,70,1,2,21,25,25,04,04,31,31,01,01,10,10,10,30,3,3,2,2,2,2,4,2,360648167,1361525197,3,3
1,52,105,0106,2,000,001,00080,1,4028,210,2019,10,12,03,05,22,2,3,1,14,00,7,00,23,00,23,05,7,01,70,1,2,21,55,25,13,04,31,31,11,01,10,10,10,30,3,3,2,2,2,2,4,2,360653460,1361526644,7,3
1,52,105,0107,2,000,001,37000,0,0000,210,2019,10,23,11,10,12,1,3,1,07,00,7,00,23,00,23,03,9,01,70,4,4,21,45,01,17,03,31,31,11,01,04,04,10,30,3,3,2,2,2,2,4,2,360830613,1361507005,4,3
1,52,105,0108,2,000,002,00080,2,4019,210,2019,10,17,18,30,22,1,3,1,14,00,7,00,23,00,23,05,9,01,70,1,2,21,45,55,12,03,01,31,11,01,10,10,10,30,3,3,2,1,2,2,4,2,360722493,1361533529,5,3
1,52,105,0109,2,000,001,10240,0,0000,210,2019,10,31,18,42,22,1,3,1,01,00,1,09,22,09,22,15,9,30,70,4,3,21,45,25,03,03,31,31,01,01,03,03,50,25,2,2,2,2,2,2,4,2,360815841,1361636168,5,3
1,52,105,0110,2,000,001,10350,0,0000,210,2019,11,17,11,56,12,1,3,1,14,00,7,00,23,00,23,04,9,01,70,4,2,21,55,35,03,03,31,31,01,01,10,10,10,30,3,3,1,2,2,2,4,2,361135142,1361319538,1,3
1,52,106,0028,2,000,001,37000,0,0000,208,2019,11,16,05,47,23,3,2,2,14,00,7,00,23,00,23,03,9,01,70,4,4,21,25,75,03,51,31,00,01,00,03,00,40,20,3,3,2,0,2,0,4,2,361340940,1361157504,7,3
1,52,106,0029,2,000,002,00080,2,3938,208,2019,11,02,07,35,12,1,3,1,07,00,1,00,23,00,23,04,9,01,70,4,2,21,25,35,04,04,31,31,01,01,10,10,10,13,2,2,2,1,2,2,4,2,361138469,1361604286,7,2
1,52,107,0018,2,000,001,20090,0,0000,210,2019,10,26,13,45,12,1,2,1,07,00,1,00,23,00,23,03,8,01,70,4,2,21,25,45,03,03,31,31,01,01,04,04,10,30,3,3,2,2,2,2,4,2,361231511,1360938328,7,3
1,52,107,0019,2,000,002,10110,0,0000,210,2019,11,11,18,07,22,3,2,2,07,00,1,00,23,00,23,05,7,01,70,4,2,21,65,45,04,04,31,31,01,01,04,04,10,30,3,3,1,1,2,2,4,2,361230806,1360912789,2,3
1,52,109,0095,1,001,000,10250,0,0000,207,2019,11,03,16,48,13,2,2,1,01,00,7,09,22,00,23,14,9,30,70,4,4,01,25,65,03,61,31,00,01,00,04,00,80,00,3,0,2,0,2,0,4,1,355708450,1361429110,1,1
1,52,109,0096,2,000,001,37000,0,0000,423,2019,11,08,17,20,21,1,3,1,14,00,7,00,23,00,23,03,9,01,70,4,4,21,45,75,03,51,31,00,01,00,10,00,80,30,3,2,2,0,2,0,4,2,355921717,1360828995,6,3
1,52,109,0097,2,000,001,00080,1,0421,207,2019,11,07,13,43,12,2,2,1,07,00,7,00,23,00,23,05,9,01,70,1,2,21,45,45,12,03,31,31,11,01,10,10,10,13,3,3,2,2,2,2,4,2,355739883,1361117146,5,3
1,52,109,0098,2,000,001,04170,0,0000,207,2019,10,28,17,57,21,2,2,1,14,00,7,00,23,00,23,03,9,01,70,4,2,21,65,55,04,04,31,31,01,01,04,04,10,30,3,3,2,2,2,2,4,4,355701670,1361034198,2,3
1,52,109,0099,2,000,001,21540,0,0000,207,2019,11,05,16,40,13,1,3,1,14,00,1,00,23,00,23,03,9,01,70,4,2,21,65,65,04,14,31,01,01,11,04,04,10,30,3,3,2,2,2,2,4,2,355624503,1361013380,3,3
1,52,109,0100,2,000,001,04170,0,0000,423,2019,10,27,11,42,12,2,3,1,14,00,7,00,23,00,23,03,9,01,70,4,2,21,45,75,03,04,31,31,01,01,04,04,60,80,3,2,2,1,1,2,2,4,355824623,1360737811,1,3
1,52,109,0101,1,001,000,04170,0,0000,207,2019,11,19,18,44,22,2,2,2,01,00,7,09,22,00,23,15,9,30,70,4,2,01,45,75,04,61,31,00,01,00,04,00,50,00,3,0,2,0,2,0,4,1,355817352,1361032991,3,3
1,52,109,0102,2,000,001,37000,0,0000,207,2019,11,21,08,37,12,1,2,1,07,00,1,00,23,00,23,03,7,01,70,4,2,21,01,01,03,04,31,31,01,01,03,03,10,30,3,3,2,2,2,2,2,4,355659343,1361147804,5,3
1,52,109,0103,2,000,001,37000,0,0000,207,2019,10,25,09,26,12,3,2,2,01,00,7,01,22,09,22,15,9,30,70,4,3,21,65,45,03,03,31,31,01,01,10,10,10,70,3,3,2,2,2,2,4,2,355836963,1361131746,6,3
1,52,109,0104,2,000,001,37000,0,0000,207,2019,10,26,12,09,12,3,3,2,01,00,7,09,22,01,21,14,9,30,70,4,2,21,35,45,03,13,31,31,01,11,04,10,20,10,2,2,2,2,2,2,2,4,355553270,1361050385,7,3
1,52,111,0060,2,000,001,37000,0,0000,209,2019,10,02,08,45,12,2,2,1,01,00,7,09,22,09,22,15,9,30,70,5,4,21,65,75,03,36,31,31,01,00,10,10,50,10,3,3,2,0,2,0,4,2,355326575,1360934456,4,3
1,52,111,0061,2,000,001,21990,0,0000,209,2019,10,31,07,52,12,1,2,1,01,00,7,09,22,01,22,14,9,30,70,5,4,21,25,01,03,51,31,00,01,00,10,00,80,10,3,3,2,0,2,0,4,2,355422045,1360943686,5,3
1,52,111,0062,2,000,001,00080,2,0000,209,2019,10,05,19,00,22,1,2,1,01,00,1,09,22,09,22,18,9,30,70,1,2,21,65,25,03,32,31,31,01,00,10,10,70,40,3,3,2,0,2,0,4,2,355500895,1361128339,7,3
1,52,111,0063,2,000,001,10320,0,0000,209,2019,10,28,08,20,12,1,2,1,07,00,1,00,23,00,23,03,9,01,70,4,2,21,65,35,03,03,31,31,01,01,03,03,10,13,3,3,2,2,2,2,4,2,355546025,1361450877,2,3
1,52,111,0064,2,000,001,00080,2,4295,209,2019,11,06,07,40,12,1,2,1,14,00,1,00,23,00,23,05,9,01,70,1,2,21,25,65,04,14,31,31,01,11,10,10,40,50,3,3,2,2,2,2,2,4,355324550,1361132607,4,3
1,52,111,0065,2,000,001,37000,0,0000,209,2019,10,13,17,32,21,1,3,1,01,00,7,09,22,09,22,15,9,30,70,4,3,21,55,01,04,51,31,00,01,00,04,00,10,20,2,3,2,0,2,0,4,2,355441814,1360414439,1,2
1,52,111,0066,2,000,001,00080,2,4256,209,2019,11,20,08,36,12,2,2,1,07,00,1,00,23,00,23,06,9,01,70,1,2,21,35,35,03,03,31,31,01,01,10,10,10,13,3,3,2,2,2,2,4,4,355529879,1361125777,4,3
1,52,111,0067,2,000,001,10070,0,0000,209,2019,11,22,20,15,22,1,2,1,07,00,7,00,23,00,23,04,9,01,70,4,2,21,35,45,03,03,31,31,01,01,03,03,80,60,3,3,2,2,2,2,4,2,355429014,1361135714,6,2
